dsCode,closePrice,valueDate
WIKI_JPM,38.52,"2010-06-16 00:00:00"
WIKI_JPM,38.44,"2010-06-17 00:00:00"
WIKI_JPM,39.18,"2010-06-18 00:00:00"
WIKI_JPM,38.87,"2010-06-21 00:00:00"
WIKI_JPM,38.33,"2010-06-22 00:00:00"
WIKI_JPM,38.89,"2010-06-23 00:00:00"
WIKI_JPM,38.03,"2010-06-24 00:00:00"
WIKI_JPM,39.44,"2010-06-25 00:00:00"
WIKI_JPM,38.54,"2010-06-28 00:00:00"
WIKI_JPM,37.06,"2010-06-29 00:00:00"
WIKI_JPM,36.61,"2010-06-30 00:00:00"
WIKI_JPM,36.08,"2010-07-01 00:00:00"
WIKI_JPM,35.83,"2010-07-02 00:00:00"
WIKI_JPM,36.33,"2010-07-06 00:00:00"
WIKI_JPM,38.15,"2010-07-07 00:00:00"
WIKI_JPM,38.16,"2010-07-08 00:00:00"
WIKI_JPM,38.85,"2010-07-09 00:00:00"
WIKI_JPM,39.19,"2010-07-12 00:00:00"
WIKI_JPM,40.48,"2010-07-13 00:00:00"
WIKI_JPM,40.35,"2010-07-14 00:00:00"
WIKI_JPM,40.46,"2010-07-15 00:00:00"
WIKI_JPM,39,"2010-07-16 00:00:00"
WIKI_JPM,39.04,"2010-07-19 00:00:00"
WIKI_JPM,39.63,"2010-07-20 00:00:00"
WIKI_JPM,38.42,"2010-07-21 00:00:00"
WIKI_JPM,39.35,"2010-07-22 00:00:00"
WIKI_JPM,39.83,"2010-07-23 00:00:00"
WIKI_JPM,40.33,"2010-07-26 00:00:00"
WIKI_JPM,40.69,"2010-07-27 00:00:00"
WIKI_JPM,40.32,"2010-07-28 00:00:00"
WIKI_JPM,40.21,"2010-07-29 00:00:00"
WIKI_JPM,40.28,"2010-07-30 00:00:00"
WIKI_JPM,41.64,"2010-08-02 00:00:00"
WIKI_JPM,41.08,"2010-08-03 00:00:00"
WIKI_JPM,41.29,"2010-08-04 00:00:00"
WIKI_JPM,41.27,"2010-08-05 00:00:00"
WIKI_JPM,40.44,"2010-08-06 00:00:00"
WIKI_JPM,39.82,"2010-08-09 00:00:00"
WIKI_JPM,39.17,"2010-08-10 00:00:00"
WIKI_JPM,37.77,"2010-08-11 00:00:00"
WIKI_JPM,37.81,"2010-08-12 00:00:00"
WIKI_JPM,37.5,"2010-08-13 00:00:00"
WIKI_JPM,37.69,"2010-08-16 00:00:00"
WIKI_JPM,37.48,"2010-08-17 00:00:00"
WIKI_JPM,37.89,"2010-08-18 00:00:00"
WIKI_JPM,37.07,"2010-08-19 00:00:00"
WIKI_JPM,37.14,"2010-08-20 00:00:00"
WIKI_JPM,36.88,"2010-08-23 00:00:00"
WIKI_JPM,36.21,"2010-08-24 00:00:00"
WIKI_JPM,36.23,"2010-08-25 00:00:00"
WIKI_JPM,35.63,"2010-08-26 00:00:00"
WIKI_JPM,36.6,"2010-08-27 00:00:00"
WIKI_JPM,35.85,"2010-08-30 00:00:00"
WIKI_JPM,36.36,"2010-08-31 00:00:00"
WIKI_JPM,37.74,"2010-09-01 00:00:00"
WIKI_JPM,38.16,"2010-09-02 00:00:00"
WIKI_JPM,39.17,"2010-09-03 00:00:00"
WIKI_JPM,38.28,"2010-09-07 00:00:00"
WIKI_JPM,39.12,"2010-09-08 00:00:00"
WIKI_JPM,40.1,"2010-09-09 00:00:00"
WIKI_JPM,39.76,"2010-09-10 00:00:00"
WIKI_JPM,41.12,"2010-09-13 00:00:00"
WIKI_JPM,40.72,"2010-09-14 00:00:00"
WIKI_JPM,40.98,"2010-09-15 00:00:00"
WIKI_JPM,40.99,"2010-09-16 00:00:00"
WIKI_JPM,40.06,"2010-09-17 00:00:00"
WIKI_JPM,41.19,"2010-09-20 00:00:00"
WIKI_JPM,40.59,"2010-09-21 00:00:00"
WIKI_JPM,39.94,"2010-09-22 00:00:00"
WIKI_JPM,39.1,"2010-09-23 00:00:00"
WIKI_JPM,39.7525,"2010-09-24 00:00:00"
WIKI_JPM,39.08,"2010-09-27 00:00:00"
WIKI_JPM,38.95,"2010-09-28 00:00:00"
WIKI_JPM,38.41,"2010-09-29 00:00:00"
WIKI_JPM,38.06,"2010-09-30 00:00:00"
WIKI_JPM,38.81,"2010-10-01 00:00:00"
WIKI_JPM,38.95,"2010-10-04 00:00:00"
WIKI_JPM,39.64,"2010-10-05 00:00:00"
WIKI_JPM,39.9,"2010-10-06 00:00:00"
WIKI_JPM,39.52,"2010-10-07 00:00:00"
WIKI_JPM,39.31,"2010-10-08 00:00:00"
WIKI_JPM,39.73,"2010-10-11 00:00:00"
WIKI_JPM,40.4,"2010-10-12 00:00:00"
WIKI_JPM,39.84,"2010-10-13 00:00:00"
WIKI_JPM,38.72,"2010-10-14 00:00:00"
WIKI_JPM,37.15,"2010-10-15 00:00:00"
WIKI_JPM,38.2,"2010-10-18 00:00:00"
WIKI_JPM,37.69,"2010-10-19 00:00:00"
WIKI_JPM,38.1,"2010-10-20 00:00:00"
WIKI_JPM,37.7,"2010-10-21 00:00:00"
WIKI_JPM,37.7,"2010-10-22 00:00:00"
WIKI_JPM,37.07,"2010-10-25 00:00:00"
WIKI_JPM,37.2,"2010-10-26 00:00:00"
WIKI_JPM,37.54,"2010-10-27 00:00:00"
